"Date","steem_price","sbd_price","amount","from","memo","to","timestamp","currency_amount","currency_type","direction","dollar_price_of_tr","tr_type"
"2018-11-13",0.73132,0.976089,"0.300 STEEM","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-electroneum-13-november-2018","postdoctor","2018-11-13T09:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.111 SBD","edensgarden","Round Earnings - 0.111 SBD | Thank you!","misrori","2018-11-13T09:51:42",0.111,"SBD","in",0.11,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.300 STEEM","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-hypercash-13-november-2018","postdoctor","2018-11-13T10:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.300 STEEM","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-steem-13-november-2018","postdoctor","2018-11-13T11:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.300 STEEM","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-cybermiles-13-november-2018","postdoctor","2018-11-13T12:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.019 SBD","edensgarden","Round Earnings - 0.019 SBD | Thank you!","misrori","2018-11-13T12:15:54",0.019,"SBD","in",0.02,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.001 SBD","resteembot","A gift","misrori","2018-11-13T12:19:18",0.001,"SBD","in",0,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.019 STEEM","edensgarden","Round Earnings - 0.019 STEEM | Thank you!","misrori","2018-11-13T13:09:45",0.019,"STEEM","in",0.01,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.300 STEEM","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-ethereum-13-november-2018","postdoctor","2018-11-13T13:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.001 SBD","resteembot","A gift","misrori","2018-11-13T13:19:12",0.001,"SBD","in",0,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.025 SBD","edensgarden","Round Earnings - 0.025 SBD | Thank you!","misrori","2018-11-13T14:03:45",0.025,"SBD","in",0.02,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.300 STEEM","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-maker-13-november-2018","postdoctor","2018-11-13T14:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.300 STEEM","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-metaverse-etp-13-november-2018","postdoctor","2018-11-13T15:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.019 STEEM","edensgarden","Round Earnings - 0.019 STEEM | Thank you!","misrori","2018-11-13T16:01:06",0.019,"STEEM","in",0.01,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.049 SBD","edensgarden","Round Earnings - 0.049 SBD | Thank you!","misrori","2018-11-13T16:22:18",0.049,"SBD","in",0.05,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.300 STEEM","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-pivx-13-november-2018","postdoctor","2018-11-13T17:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.055 STEEM","edensgarden","Round Earnings - 0.055 STEEM | Thank you!","misrori","2018-11-13T17:57:18",0.055,"STEEM","in",0.04,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.300 STEEM","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-kucoin-shares-13-november-2018","postdoctor","2018-11-13T18:15:30",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.055 STEEM","edensgarden","Round Earnings - 0.055 STEEM | Thank you!","misrori","2018-11-13T18:55:48",0.055,"STEEM","in",0.04,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.019 SBD","edensgarden","Round Earnings - 0.019 SBD | Thank you!","misrori","2018-11-13T18:55:51",0.019,"SBD","in",0.02,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.300 STEEM","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-ardor-13-november-2018","postdoctor","2018-11-13T19:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.300 STEEM","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-verge-13-november-2018","postdoctor","2018-11-13T20:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.019 SBD","edensgarden","Round Earnings - 0.019 SBD | Thank you!","misrori","2018-11-13T20:20:30",0.019,"SBD","in",0.02,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.019 SBD","edensgarden","Round Earnings - 0.019 SBD | Thank you!","misrori","2018-11-13T21:06:30",0.019,"SBD","in",0.02,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.300 STEEM","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-loom-network-13-november-2018","postdoctor","2018-11-13T21:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.024 STEEM","edensgarden","Round Earnings - 0.024 STEEM | Thank you!","misrori","2018-11-13T21:43:30",0.024,"STEEM","in",0.02,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.019 SBD","edensgarden","Round Earnings - 0.019 SBD | Thank you!","misrori","2018-11-13T22:33:21",0.019,"SBD","in",0.02,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.019 STEEM","edensgarden","Round Earnings - 0.019 STEEM | Thank you!","misrori","2018-11-13T23:01:42",0.019,"STEEM","in",0.01,"normal_tr"
"2018-11-13",0.73132,0.976089,"0.300 STEEM","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-dogecoin-14-november-2018","postdoctor","2018-11-13T23:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.099 STEEM","edensgarden","Round Earnings - 0.099 STEEM | Thank you!","misrori","2018-11-14T00:03:54",0.099,"STEEM","in",0.07,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-loopring-14-november-2018","postdoctor","2018-11-14T00:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-crypto.com-14-november-2018","postdoctor","2018-11-14T01:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-bitcoin-diamond-14-november-2018","postdoctor","2018-11-14T02:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-cybermiles-14-november-2018","postdoctor","2018-11-14T03:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-monero-14-november-2018","postdoctor","2018-11-14T04:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-0x-14-november-2018","postdoctor","2018-11-14T05:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.069 SBD","edensgarden","Round Earnings - 0.069 SBD | Thank you!","misrori","2018-11-14T06:06:18",0.069,"SBD","in",0.07,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-waves-14-november-2018","postdoctor","2018-11-14T07:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.019 SBD","edensgarden","Round Earnings - 0.019 SBD | Thank you!","misrori","2018-11-14T07:48:18",0.019,"SBD","in",0.02,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-bytecoin-14-november-2018","postdoctor","2018-11-14T08:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.019 SBD","edensgarden","Round Earnings - 0.019 SBD | Thank you!","misrori","2018-11-14T08:16:39",0.019,"SBD","in",0.02,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.050 STEEM","edensgarden","Round Earnings - 0.050 STEEM | Thank you!","misrori","2018-11-14T08:45:00",0.05,"STEEM","in",0.04,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.019 SBD","edensgarden","Round Earnings - 0.019 SBD | Thank you!","misrori","2018-11-14T08:45:03",0.019,"SBD","in",0.02,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-loopring-14-november-2018","postdoctor","2018-11-14T09:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-verge-14-november-2018","postdoctor","2018-11-14T10:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-nxt-14-november-2018","postdoctor","2018-11-14T11:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-ravencoin-14-november-2018","postdoctor","2018-11-14T12:15:30",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.051 STEEM","edensgarden","Round Earnings - 0.051 STEEM | Thank you!","misrori","2018-11-14T12:28:12",0.051,"STEEM","in",0.04,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/tothemoon/@misrori/what-people-thinks-about-maidsafecoin-14-november-2018","postdoctor","2018-11-14T13:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.071 STEEM","edensgarden","Round Earnings - 0.071 STEEM | Thank you!","misrori","2018-11-14T13:19:33",0.071,"STEEM","in",0.05,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.029 SBD","edensgarden","Round Earnings - 0.029 SBD | Thank you!","misrori","2018-11-14T13:19:36",0.029,"SBD","in",0.03,"normal_tr"
"2018-11-14",0.722371,0.97579,"11.286 STEEM","misrori","stX2ZKTmTkr3dbSfaTaF6Ah7xatS5fFr","anonsteem","2018-11-14T14:47:54",11.286,"STEEM","out",8.15,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-populous-14-november-2018","postdoctor","2018-11-14T15:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.049 SBD","edensgarden","Round Earnings - 0.049 SBD | Thank you!","misrori","2018-11-14T16:02:15",0.049,"SBD","in",0.05,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-digibyte-14-november-2018","postdoctor","2018-11-14T16:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.049 SBD","edensgarden","Round Earnings - 0.049 SBD | Thank you!","misrori","2018-11-14T17:12:15",0.049,"SBD","in",0.05,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-electroneum-14-november-2018","postdoctor","2018-11-14T17:15:30",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-loom-network-14-november-2018","postdoctor","2018-11-14T18:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-metaverse-etp-14-november-2018","postdoctor","2018-11-14T19:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-vechain-14-november-2018","postdoctor","2018-11-14T20:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.019 SBD","edensgarden","Round Earnings - 0.019 SBD | Thank you!","misrori","2018-11-14T20:33:57",0.019,"SBD","in",0.02,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.029 SBD","edensgarden","Round Earnings - 0.029 SBD | Thank you!","misrori","2018-11-14T21:01:30",0.029,"SBD","in",0.03,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.099 STEEM","edensgarden","Round Earnings - 0.099 STEEM | Thank you!","misrori","2018-11-14T21:48:18",0.099,"STEEM","in",0.07,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/rise/@misrori/what-people-thinks-about-nano-14-november-2018","postdoctor","2018-11-14T22:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.300 STEEM","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-power-ledger-15-november-2018","postdoctor","2018-11-14T23:15:27",0.3,"STEEM","out",0.22,"normal_tr"
"2018-11-14",0.722371,0.97579,"0.039 STEEM","edensgarden","Round Earnings - 0.039 STEEM | Thank you!","misrori","2018-11-14T23:36:09",0.039,"STEEM","in",0.03,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.099 STEEM","edensgarden","Round Earnings - 0.099 STEEM | Thank you!","misrori","2018-11-15T00:13:09",0.099,"STEEM","in",0.06,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-dentacoin-15-november-2018","postdoctor","2018-11-15T00:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-chainlink-15-november-2018","postdoctor","2018-11-15T01:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.019 SBD","edensgarden","Round Earnings - 0.019 SBD | Thank you!","misrori","2018-11-15T01:44:51",0.019,"SBD","in",0.02,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.049 SBD","edensgarden","Round Earnings - 0.049 SBD | Thank you!","misrori","2018-11-15T02:13:12",0.049,"SBD","in",0.05,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-bancor-15-november-2018","postdoctor","2018-11-15T02:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-bitcoin-cash-15-november-2018","postdoctor","2018-11-15T03:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-electroneum-15-november-2018","postdoctor","2018-11-15T04:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-augur-15-november-2018","postdoctor","2018-11-15T05:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.024 SBD","edensgarden","Round Earnings - 0.024 SBD | Thank you!","misrori","2018-11-15T06:14:54",0.024,"SBD","in",0.02,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-gxchain-15-november-2018","postdoctor","2018-11-15T06:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-pivx-15-november-2018","postdoctor","2018-11-15T07:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.019 STEEM","edensgarden","Round Earnings - 0.019 STEEM | Thank you!","misrori","2018-11-15T07:27:45",0.019,"STEEM","in",0.01,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/development/@misrori/what-people-thinks-about-status-15-november-2018","postdoctor","2018-11-15T08:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.024 SBD","edensgarden","Round Earnings - 0.024 SBD | Thank you!","misrori","2018-11-15T09:07:18",0.024,"SBD","in",0.02,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-icon-15-november-2018","postdoctor","2018-11-15T09:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.099 STEEM","edensgarden","Round Earnings - 0.099 STEEM | Thank you!","misrori","2018-11-15T09:41:18",0.099,"STEEM","in",0.06,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/internetmoney/@misrori/what-people-thinks-about-stratis-15-november-2018","postdoctor","2018-11-15T10:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/bitcoin/@misrori/what-people-thinks-about-dogecoin-15-november-2018","postdoctor","2018-11-15T11:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/tothemoon/@misrori/what-people-thinks-about-huobi-token-15-november-2018","postdoctor","2018-11-15T12:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.049 SBD","edensgarden","Round Earnings - 0.049 SBD | Thank you!","misrori","2018-11-15T12:43:39",0.049,"SBD","in",0.05,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.049 SBD","edensgarden","Round Earnings - 0.049 SBD | Thank you!","misrori","2018-11-15T14:08:21",0.049,"SBD","in",0.05,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.019 SBD","edensgarden","Round Earnings - 0.019 SBD | Thank you!","misrori","2018-11-15T15:16:12",0.019,"SBD","in",0.02,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-zilliqa-15-november-2018","postdoctor","2018-11-15T17:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/youtube/@misrori/what-people-thinks-about-komodo-15-november-2018","postdoctor","2018-11-15T18:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-ethereum-15-november-2018","postdoctor","2018-11-15T19:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-basic-attention-token-15-november-2018","postdoctor","2018-11-15T20:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-loopring-15-november-2018","postdoctor","2018-11-15T21:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/steem/@misrori/what-people-thinks-about-eos-15-november-2018","postdoctor","2018-11-15T22:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-15",0.620353,0.940917,"0.300 STEEM","misrori","https://steemit.com/tothemoon/@misrori/what-people-thinks-about-decentraland-16-november-2018","postdoctor","2018-11-15T23:15:27",0.3,"STEEM","out",0.19,"normal_tr"
"2018-11-16",0.605237,0.942623,"0.300 STEEM","misrori","https://steemit.com/tothemoon/@misrori/what-people-thinks-about-aeternity-16-november-2018","postdoctor","2018-11-16T00:15:27",0.3,"STEEM","out",0.18,"normal_tr"
"2018-11-16",0.605237,0.942623,"0.300 STEEM","misrori","https://steemit.com/hot/@misrori/what-people-thinks-about-cardano-16-november-2018","postdoctor","2018-11-16T01:15:27",0.3,"STEEM","out",0.18,"normal_tr"
"2018-11-16",0.605237,0.942623,"0.019 SBD","edensgarden","Round Earnings - 0.019 SBD | Thank you!","misrori","2018-11-16T01:17:27",0.019,"SBD","in",0.02,"normal_tr"
"2018-11-16",0.605237,0.942623,"0.019 SBD","edensgarden","Round Earnings - 0.019 SBD | Thank you!","misrori","2018-11-16T02:12:09",0.019,"SBD","in",0.02,"normal_tr"
"2018-11-16",0.605237,0.942623,"0.300 STEEM","misrori","https://steemit.com/success/@misrori/what-people-thinks-about-icon-16-november-2018","postdoctor","2018-11-16T02:15:27",0.3,"STEEM","out",0.18,"normal_tr"
"2018-11-16",0.605237,0.942623,"0.019 STEEM","edensgarden","Round Earnings - 0.019 STEEM | Thank you!","misrori","2018-11-16T02:41:09",0.019,"STEEM","in",0.01,"normal_tr"
"2018-11-16",0.605237,0.942623,"0.300 STEEM","misrori","https://steemit.com/video/@misrori/what-people-thinks-about-crypto.com-16-november-2018","postdoctor","2018-11-16T03:15:27",0.3,"STEEM","out",0.18,"normal_tr"
